# # Converted from R02.dat: 2θ (λ=0.25995 Å) → Q → 2θ (λ=1.54 Å)
 0.018494  0.000030  0.004479
 0.055483  0.000028  0.003079
 0.092472  0.000015  0.001718
 0.129460  0.000009  0.001124
 0.166449  0.000008  0.000944
 0.203438  0.000007  0.000823
 0.240427  0.000026  0.001412
 0.277415  0.000030  0.001419
 0.314404  0.000036  0.001465
 0.351393  0.000033  0.001297
 0.388382  0.000020  0.000991
 0.425371  0.000020  0.000955
 0.462360  0.000016  0.000876
 0.499349  0.000019  0.000922
 0.536338  0.000017  0.000868
 0.573327  0.000011  0.000678
 0.610316  0.000009  0.000605
 0.647305  0.000006  0.000483
 0.684295  0.000005  0.000428
 0.721284  0.000004  0.000402
 0.758273  0.000004  0.000389
 0.795263  0.000005  0.000421
 0.832253  0.000006  0.000499
 0.869242  0.000007  0.000532
 0.906232  0.000008  0.000540
 0.943222  0.000009  0.000537
 0.980212  0.000010  0.000552
 1.017202  0.000011  0.000555
 1.054192  0.000012  0.000579
 1.091182  0.000013  0.000591
 1.128173  0.000014  0.000608
 1.165163  0.000015  0.000624
 1.202154  0.000016  0.000631
 1.239145  0.000016  0.000643
 1.276135  0.000018  0.000652
 1.313126  0.000019  0.000672
 1.350117  0.000020  0.000676
 1.387109  0.000020  0.000679
 1.424100  0.000021  0.000676
 1.461092  0.000021  0.000683
 1.498083  0.000022  0.000688
 1.535075  0.000023  0.000697
 1.572067  0.000024  0.000701
 1.609059  0.000025  0.000708
 1.646052  0.000026  0.000718
 1.683044  0.000028  0.000729
 1.720037  0.000030  0.000759
 1.757030  0.000032  0.000772
 1.794023  0.000035  0.000800
 1.831016  0.000037  0.000816
 1.868009  0.000040  0.000836
 1.905003  0.000042  0.000851
 1.941996  0.000045  0.000869
 1.978990  0.000047  0.000888
 2.015985  0.000048  0.000888
 2.052979  0.000050  0.000901
 2.089973  0.000051  0.000897
 2.126968  0.000053  0.000913
 2.163963  0.000055  0.000912
 2.200958  0.000056  0.000923
 2.237954  0.000058  0.000930
 2.274950  0.000059  0.000932
 2.311945  0.000060  0.000937
 2.348942  0.000061  0.000928
 2.385938  0.000062  0.000937
 2.422934  0.000062  0.000928
 2.459931  0.000063  0.000935
 2.496928  0.000063  0.000925
 2.533926  0.000064  0.000921
 2.570923  0.000064  0.000918
 2.607921  0.000065  0.000916
 2.644919  0.000065  0.000918
 2.681918  0.000064  0.000899
 2.718916  0.000064  0.000896
 2.755915  0.000063  0.000882
 2.792915  0.000063  0.000882
 2.829914  0.000063  0.000870
 2.866914  0.000063  0.000869
 2.903914  0.000063  0.000863
 2.940914  0.000062  0.000851
 2.977915  0.000062  0.000848
 3.014916  0.000062  0.000835
 3.051917  0.000064  0.000851
 3.088919  0.000068  0.000866
 3.125921  0.000067  0.000861
 3.162923  0.000062  0.000821
 3.199926  0.000061  0.000807
 3.236928  0.000060  0.000805
 3.273932  0.000060  0.000796
 3.310935  0.000060  0.000794
 3.347939  0.000060  0.000783
 3.384943  0.000060  0.000783
 3.421948  0.000059  0.000775
 3.458953  0.000059  0.000772
 3.495958  0.000059  0.000765
 3.532963  0.000059  0.000758
 3.569969  0.000059  0.000757
 3.606976  0.000059  0.000753
 3.643982  0.000059  0.000753
 3.680989  0.000059  0.000745
 3.717997  0.000059  0.000745
 3.755005  0.000059  0.000740
 3.792013  0.000059  0.000737
 3.829021  0.000059  0.000731
 3.866030  0.000059  0.000728
 3.903040  0.000058  0.000724
 3.940049  0.000058  0.000720
 3.977060  0.000058  0.000718
 4.014070  0.000059  0.000714
 4.051081  0.000059  0.000715
 4.088092  0.000059  0.000709
 4.125104  0.000059  0.000708
 4.162116  0.000059  0.000706
 4.199129  0.000060  0.000706
 4.236142  0.000059  0.000702
 4.273156  0.000059  0.000697
 4.310169  0.000059  0.000696
 4.347184  0.000059  0.000691
 4.384199  0.000059  0.000689
 4.421214  0.000059  0.000686
 4.458230  0.000059  0.000687
 4.495246  0.000059  0.000681
 4.532262  0.000059  0.000681
 4.569279  0.000060  0.000682
 4.606297  0.000060  0.000681
 4.643315  0.000060  0.000677
 4.680333  0.000060  0.000671
 4.717352  0.000060  0.000669
 4.754372  0.000059  0.000663
 4.791391  0.000060  0.000664
 4.828412  0.000060  0.000661
 4.865433  0.000060  0.000662
 4.902454  0.000060  0.000658
 4.939476  0.000060  0.000657
 4.976498  0.000060  0.000654
 5.013521  0.000060  0.000649
 5.050544  0.000060  0.000651
 5.087568  0.000060  0.000647
 5.124593  0.000060  0.000648
 5.161618  0.000060  0.000644
 5.198643  0.000061  0.000645
 5.235669  0.000061  0.000644
 5.272695  0.000061  0.000642
 5.309722  0.000061  0.000641
 5.346750  0.000061  0.000635
 5.383778  0.000061  0.000634
 5.420807  0.000061  0.000632
 5.457836  0.000061  0.000634
 5.494866  0.000062  0.000632
 5.531896  0.000061  0.000629
 5.568927  0.000061  0.000627
 5.605958  0.000061  0.000626
 5.642990  0.000062  0.000625
 5.680023  0.000061  0.000620
 5.717056  0.000062  0.000622
 5.754090  0.000062  0.000619
 5.791124  0.000062  0.000618
 5.828159  0.000062  0.000615
 5.865195  0.000062  0.000615
 5.902231  0.000063  0.000617
 5.939268  0.000063  0.000615
 5.976305  0.000063  0.000615
 6.013343  0.000063  0.000612
 6.050381  0.000063  0.000613
 6.087420  0.000063  0.000610
 6.124460  0.000063  0.000609
 6.161501  0.000063  0.000606
 6.198542  0.000063  0.000605
 6.235583  0.000063  0.000603
 6.272626  0.000063  0.000602
 6.309668  0.000064  0.000602
 6.346712  0.000064  0.000601
 6.383756  0.000064  0.000600
 6.420801  0.000064  0.000599
 6.457847  0.000064  0.000598
 6.494893  0.000064  0.000596
 6.531940  0.000064  0.000596
 6.568987  0.000065  0.000596
 6.606035  0.000065  0.000595
 6.643084  0.000065  0.000593
 6.680133  0.000065  0.000592
 6.717184  0.000065  0.000592
 6.754235  0.000065  0.000590
 6.791286  0.000066  0.000590
 6.828338  0.000066  0.000588
 6.865391  0.000066  0.000588
 6.902445  0.000066  0.000588
 6.939499  0.000066  0.000587
 6.976554  0.000067  0.000587
 7.013610  0.000067  0.000588
 7.050666  0.000067  0.000587
 7.087724  0.000067  0.000584
 7.124782  0.000067  0.000584
 7.161840  0.000068  0.000583
 7.198899  0.000068  0.000585
 7.235960  0.000069  0.000587
 7.273020  0.000070  0.000591
 7.310082  0.000071  0.000594
 7.347144  0.000072  0.000595
 7.384207  0.000071  0.000591
 7.421271  0.000070  0.000585
 7.458336  0.000070  0.000584
 7.495401  0.000070  0.000581
 7.532467  0.000070  0.000581
 7.569534  0.000070  0.000579
 7.606602  0.000070  0.000579
 7.643670  0.000070  0.000578
 7.680739  0.000071  0.000577
 7.717809  0.000071  0.000579
 7.754880  0.000072  0.000579
 7.791951  0.000072  0.000580
 7.829024  0.000072  0.000577
 7.866097  0.000072  0.000578
 7.903171  0.000073  0.000577
 7.940245  0.000073  0.000577
 7.977321  0.000073  0.000578
 8.014397  0.000074  0.000577
 8.051474  0.000074  0.000577
 8.088552  0.000074  0.000576
 8.125631  0.000075  0.000578
 8.162711  0.000075  0.000579
 8.199791  0.000076  0.000580
 8.236873  0.000076  0.000579
 8.273955  0.000076  0.000578
 8.311038  0.000076  0.000578
 8.348122  0.000077  0.000578
 8.385206  0.000078  0.000581
 8.422292  0.000079  0.000585
 8.459378  0.000082  0.000594
 8.496466  0.000085  0.000604
 8.533554  0.000084  0.000598
 8.570643  0.000082  0.000591
 8.607733  0.000081  0.000583
 8.644823  0.000081  0.000583
 8.681915  0.000081  0.000583
 8.719007  0.000082  0.000584
 8.756101  0.000082  0.000585
 8.793195  0.000083  0.000587
 8.830290  0.000083  0.000586
 8.867386  0.000083  0.000585
 8.904483  0.000084  0.000585
 8.941581  0.000084  0.000586
 8.978680  0.000085  0.000587
 9.015780  0.000086  0.000588
 9.052881  0.000086  0.000589
 9.089982  0.000087  0.000590
 9.127085  0.000087  0.000591
 9.164188  0.000088  0.000592
 9.201293  0.000089  0.000592
 9.238398  0.000089  0.000592
 9.275504  0.000090  0.000595
 9.312611  0.000092  0.000599
 9.349720  0.000095  0.000609
 9.386829  0.000099  0.000620
 9.423939  0.000100  0.000624
 9.461050  0.000100  0.000620
 9.498162  0.000097  0.000612
 9.535275  0.000096  0.000607
 9.572389  0.000096  0.000605
 9.609504  0.000096  0.000606
 9.646620  0.000097  0.000605
 9.683736  0.000097  0.000606
 9.720854  0.000098  0.000606
 9.757973  0.000099  0.000608
 9.795093  0.000100  0.000610
 9.832214  0.000100  0.000610
 9.869336  0.000101  0.000612
 9.906459  0.000101  0.000611
 9.943583  0.000102  0.000613
 9.980708  0.000103  0.000614
 10.017833  0.000104  0.000618
 10.054960  0.000105  0.000620
 10.092088  0.000106  0.000621
 10.129217  0.000107  0.000624
 10.166348  0.000108  0.000625
 10.203479  0.000109  0.000627
 10.240611  0.000111  0.000628
 10.277744  0.000112  0.000633
 10.314878  0.000116  0.000643
 10.352013  0.000123  0.000661
 10.389150  0.000131  0.000681
 10.426287  0.000132  0.000680
 10.463426  0.000126  0.000666
 10.500565  0.000122  0.000653
 10.537706  0.000127  0.000666
 10.574848  0.000132  0.000677
 10.611990  0.000131  0.000673
 10.649134  0.000127  0.000662
 10.686279  0.000130  0.000668
 10.723425  0.000134  0.000677
 10.760573  0.000139  0.000688
 10.797721  0.000145  0.000702
 10.834870  0.000149  0.000710
 10.872021  0.000149  0.000709
 10.909172  0.000146  0.000700
 10.946325  0.000143  0.000693
 10.983479  0.000141  0.000687
 11.020634  0.000140  0.000684
 11.057790  0.000141  0.000684
 11.094947  0.000142  0.000685
 11.132105  0.000144  0.000691
 11.169265  0.000149  0.000699
 11.206426  0.000153  0.000708
 11.243587  0.000154  0.000709
 11.280750  0.000152  0.000703
 11.317915  0.000148  0.000694
 11.355080  0.000146  0.000687
 11.392246  0.000145  0.000684
 11.429414  0.000145  0.000683
 11.466583  0.000145  0.000682
 11.503753  0.000145  0.000681
 11.540924  0.000145  0.000682
 11.578096  0.000146  0.000681
 11.615269  0.000146  0.000681
 11.652444  0.000147  0.000682
 11.689620  0.000148  0.000682
 11.726797  0.000148  0.000683
 11.763975  0.000150  0.000685
 11.801155  0.000152  0.000690
 11.838336  0.000156  0.000698
 11.875518  0.000160  0.000704
 11.912701  0.000159  0.000702
 11.949885  0.000157  0.000695
 11.987071  0.000153  0.000687
 12.024258  0.000152  0.000683
 12.061446  0.000151  0.000680
 12.098635  0.000150  0.000676
 12.135825  0.000150  0.000674
 12.173017  0.000149  0.000673
 12.210210  0.000149  0.000671
 12.247405  0.000149  0.000671
 12.284600  0.000149  0.000682
 12.321797  0.000149  0.000689
 12.358995  0.000149  0.000695
 12.396194  0.000150  0.000700
 12.433395  0.000150  0.000705
 12.470597  0.000152  0.000711
 12.507800  0.000152  0.000714
 12.545005  0.000152  0.000716
 12.582210  0.000151  0.000717
 12.619417  0.000151  0.000720
 12.656626  0.000152  0.000724
 12.693836  0.000155  0.000733
 12.731046  0.000162  0.000750
 12.768259  0.000166  0.000762
 12.805472  0.000162  0.000755
 12.842687  0.000156  0.000741
 12.879904  0.000154  0.000738
 12.917121  0.000152  0.000736
 12.954340  0.000151  0.000735
 12.991560  0.000150  0.000734
 13.028782  0.000150  0.000734
 13.066005  0.000151  0.000737
 13.103229  0.000152  0.000741
 13.140455  0.000152  0.000745
 13.177681  0.000152  0.000743
 13.214910  0.000152  0.000746
 13.252139  0.000152  0.000745
 13.289371  0.000151  0.000746
 13.326603  0.000151  0.000746
 13.363837  0.000151  0.000747
 13.401072  0.000150  0.000733
 13.438308  0.000150  0.000722
 13.475546  0.000151  0.000717
 13.512786  0.000151  0.000711
 13.550026  0.000151  0.000707
 13.587268  0.000151  0.000703
 13.624512  0.000151  0.000701
 13.661757  0.000152  0.000699
 13.699003  0.000152  0.000697
 13.736251  0.000152  0.000694
 13.773500  0.000152  0.000692
 13.810751  0.000152  0.000690
 13.848003  0.000153  0.000689
 13.885256  0.000153  0.000687
 13.922511  0.000152  0.000684
 13.959767  0.000153  0.000684
 13.997025  0.000153  0.000681
 14.034284  0.000153  0.000680
 14.071545  0.000154  0.000679
 14.108807  0.000154  0.000678
 14.146070  0.000154  0.000677
 14.183336  0.000154  0.000676
 14.220602  0.000154  0.000675
 14.257870  0.000155  0.000674
 14.295139  0.000155  0.000673
 14.332410  0.000155  0.000671
 14.369683  0.000155  0.000671
 14.406956  0.000156  0.000671
 14.444232  0.000156  0.000670
 14.481509  0.000156  0.000669
 14.518787  0.000157  0.000668
 14.556067  0.000157  0.000668
 14.593348  0.000157  0.000666
 14.630631  0.000158  0.000668
 14.667915  0.000160  0.000671
 14.705201  0.000163  0.000675
 14.742489  0.000164  0.000677
 14.779778  0.000163  0.000673
 14.817068  0.000161  0.000668
 14.854360  0.000160  0.000664
 14.891654  0.000160  0.000663
 14.928949  0.000160  0.000661
 14.966245  0.000160  0.000662
 15.003544  0.000161  0.000663
 15.040843  0.000162  0.000662
 15.078145  0.000161  0.000661
 15.115447  0.000162  0.000662
 15.152752  0.000164  0.000663
 15.190058  0.000164  0.000662
 15.227365  0.000165  0.000664
 15.264675  0.000166  0.000665
 15.301985  0.000168  0.000668
 15.339298  0.000170  0.000672
 15.376611  0.000173  0.000675
 15.413927  0.000175  0.000679
 15.451244  0.000178  0.000685
 15.488563  0.000181  0.000698
 15.525883  0.000184  0.000706
 15.563205  0.000189  0.000717
 15.600529  0.000195  0.000730
 15.637854  0.000202  0.000745
 15.675180  0.000211  0.000762
 15.712509  0.000220  0.000779
 15.749839  0.000230  0.000797
 15.787170  0.000240  0.000815
 15.824504  0.000250  0.000832
 15.861839  0.000258  0.000845
 15.899175  0.000265  0.000857
 15.936514  0.000268  0.000855
 15.973853  0.000267  0.000847
 16.011195  0.000263  0.000836
 16.048538  0.000256  0.000822
 16.085883  0.000245  0.000802
 16.123230  0.000232  0.000778
 16.160578  0.000220  0.000756
 16.197928  0.000210  0.000737
 16.235279  0.000203  0.000724
 16.272633  0.000199  0.000714
 16.309988  0.000197  0.000709
 16.347344  0.000197  0.000708
 16.384703  0.000196  0.000704
 16.422063  0.000194  0.000700
 16.459425  0.000191  0.000693
 16.496788  0.000188  0.000687
 16.534153  0.000186  0.000681
 16.571520  0.000184  0.000677
 16.608889  0.000183  0.000674
 16.646259  0.000184  0.000674
 16.683631  0.000184  0.000673
 16.721005  0.000184  0.000673
 16.758381  0.000186  0.000675
 16.795758  0.000186  0.000675
 16.833137  0.000185  0.000672
 16.870518  0.000184  0.000670
 16.907901  0.000184  0.000668
 16.945285  0.000184  0.000669
 16.982671  0.000185  0.000670
 17.020059  0.000187  0.000672
 17.057449  0.000187  0.000672
 17.094840  0.000188  0.000672
 17.132234  0.000189  0.000677
 17.169629  0.000193  0.000687
 17.207026  0.000196  0.000696
 17.244424  0.000200  0.000704
 17.281825  0.000203  0.000709
 17.319227  0.000203  0.000710
 17.356631  0.000202  0.000709
 17.394037  0.000202  0.000710
 17.431444  0.000203  0.000713
 17.468854  0.000204  0.000716
 17.506265  0.000207  0.000720
 17.543678  0.000209  0.000724
 17.581093  0.000211  0.000728
 17.618510  0.000212  0.000723
 17.655929  0.000214  0.000721
 17.693349  0.000214  0.000719
 17.730771  0.000213  0.000716
 17.768196  0.000213  0.000712
 17.805622  0.000212  0.000709
 17.843050  0.000209  0.000703
 17.880479  0.000207  0.000697
 17.917911  0.000204  0.000692
 17.955345  0.000202  0.000687
 17.992780  0.000201  0.000683
 18.030217  0.000200  0.000680
 18.067656  0.000199  0.000678
 18.105097  0.000196  0.000672
 18.142540  0.000192  0.000664
 18.179985  0.000188  0.000657
 18.217432  0.000186  0.000653
 18.254881  0.000185  0.000649
 18.292331  0.000184  0.000646
 18.329784  0.000183  0.000643
 18.367238  0.000182  0.000641
 18.404694  0.000181  0.000639
 18.442153  0.000180  0.000635
 18.479613  0.000179  0.000633
 18.517075  0.000179  0.000632
 18.554539  0.000179  0.000630
 18.592005  0.000178  0.000628
